# L=10, T=3.75 
# E      M        E^2        M^2
-61.92    -2.32     4080.0     516.48
-61.0    -0.24     4079.84     521.68
-57.92    -2.28     3662.4     457.84
-60.36    -0.16     3932.32     594.72
-60.96    3.44     4068.8     596.32
-60.72    0.2     3987.52     634.72
-59.04    -0.42     3765.76     545.24
-60.88    -4.58     3932.16     478.28
-60.48    0.54     3900.48     446.28
-58.56    -1.0     3740.48     403.2
-61.96    -1.18     4168.16     522.04
-61.16    -1.16     3983.52     402.64
-61.24    -2.3     4024.8     437.48
-58.0    2.82     3631.68     425.8
-62.72    1.96     4258.24     606.08
-62.12    -1.6     4152.16     516.56
-61.84    5.08     4175.68     638.16
-57.2    -0.2     3542.08     426.0
-60.44    -0.8     3900.32     481.68
-61.12    1.24     3972.48     378.8
-58.96    -0.88     3773.12     477.84
-57.12    -0.38     3479.36     460.52
-61.28    0.16     4003.2     566.32
-61.68    2.12     4105.6     537.44
-61.24    -2.56     4072.8     460.24
-60.72    -1.62     3910.08     481.8
-60.96    -0.64     4022.4     635.52
-63.52    -2.16     4307.2     477.76
-60.92    1.5     4033.44     447.16
-62.32    3.54     4173.44     550.28
-60.36    0.86     3895.84     519.08
-61.32    -1.74     3989.28     534.12
-60.72    0.42     3972.8     388.28
-60.48    2.92     3951.68     465.68
-59.6    1.72     3865.28     429.04
-63.64    -1.02     4322.72     460.2
-61.44    0.86     4036.48     541.64
-60.16    -0.86     3947.84     691.0
-60.68    -1.2     3944.16     557.68
-57.24    -0.6     3574.56     475.2
-59.48    -2.4     3798.24     458.96
-62.28    3.6     4225.44     601.12
-59.44    0.28     3873.92     454.16
-63.04    1.32     4266.56     556.48
-60.76    0.08     3966.24     443.2
-61.2    0.98     4088.0     555.48
-56.72    -1.4     3488.96     414.08
-63.28    -0.86     4337.92     573.48
-60.64    2.44     3972.48     500.32
-58.2    0.2     3643.68     429.76
-59.6    -1.08     3768.64     567.36
-60.12    -2.42     3860.32     626.68
-60.2    1.66     3918.88     509.16
-59.8    3.02     3917.28     464.6
-59.68    -1.04     3859.2     499.52
-59.64    1.44     3776.16     560.08
-59.36    2.88     3816.0     462.4
-62.24    -0.42     4174.72     498.92
-59.44    -0.72     3784.0     537.12
-60.56    1.4     3994.24     441.84
-62.6    1.6     4234.4     625.52
-59.84    -0.58     3818.56     519.4
-61.24    0.4     4018.72     545.52
-58.72    3.38     3744.64     409.8
-60.24    -1.12     3855.04     533.52
-63.8    -3.38     4361.44     573.16
-62.12    -3.8     4111.52     598.0
-63.2    -4.16     4213.76     520.88
-59.64    -1.7     3801.76     393.64
-56.52    -1.6     3485.28     458.4
-58.64    -0.64     3815.36     571.04
-60.72    -3.1     3943.04     441.24
-59.56    -3.74     3829.6     599.96
-62.76    3.06     4228.32     465.8
-59.68    2.56     3835.52     455.36
-61.96    4.64     4140.0     448.96
-60.04    -1.44     3909.92     487.84
-58.6    -1.72     3730.72     492.4
-61.0    0.0     4046.88     512.0
-61.2    -1.94     4001.92     501.08
-61.36    1.94     4082.24     566.04
-58.16    -1.04     3716.8     507.84
-59.2    -3.72     3814.08     531.36
-58.76    -3.68     3774.24     457.76
-60.36    0.54     3887.2     526.76
-62.2    -0.02     4080.8     597.88
-61.4    5.18     4043.36     498.12
-62.32    -0.7     4154.56     578.12
-58.2    1.08     3654.24     464.64
-59.56    2.74     3842.4     499.8
-59.48    4.46     3837.92     531.08
-60.48    -2.64     3920.0     463.44
-59.76    -2.42     3817.6     485.56
-61.12    -1.36     3993.28     636.96
-59.12    1.52     3799.68     552.16
-62.56    -0.96     4212.16     498.4
-61.44    -1.3     4006.4     390.68
-57.68    0.84     3560.96     426.72
-61.0    -3.44     3934.88     480.08
-62.36    0.3     4190.56     465.0
-58.84    -0.44     3798.24     548.48
-59.64    -1.12     3872.16     563.84
-61.72    4.06     4028.96     406.76
-60.48    2.0     3991.36     522.88
-58.96    -1.44     3715.84     448.4
-62.04    -2.18     4135.84     445.32
-60.68    -1.64     4004.64     622.48
-59.2    7.08     3728.0     433.2
-61.32    1.02     4073.44     615.24
-59.84    -0.18     3870.72     508.68
-57.8    3.52     3596.64     415.28
-57.96    -3.22     3651.36     625.32
-59.24    2.28     3720.48     437.76
-59.76    2.64     3893.12     551.04
-63.72    3.34     4355.36     449.56
-57.28    1.26     3575.68     517.88
-58.2    5.6     3719.84     536.24
-59.08    -1.3     3743.2     531.48
-60.88    2.58     3966.72     476.44
-59.64    2.52     3876.64     497.92
-62.08    0.54     4220.16     587.48
-57.12    2.88     3494.08     390.0
-60.12    -0.94     3885.28     445.48
-62.6    -4.6     4226.72     508.88
-62.84    -1.98     4187.04     465.16
-59.76    -2.86     3889.6     460.68
-61.52    -2.7     4153.28     589.88
-57.88    -1.4     3670.24     579.68
-60.52    -0.22     3955.36     468.44
-59.44    -2.64     3774.08     460.16
-59.48    2.28     3824.8     435.84
-61.28    0.34     3991.36     445.64
-58.4    1.82     3706.56     406.68
-59.68    -0.14     3833.92     482.68
-60.0    -0.46     3913.6     551.24
-59.52    -3.34     3779.52     335.8
-58.56    3.12     3659.52     365.52
-60.24    1.44     3909.44     554.48
-63.36    -2.58     4299.2     455.72
-58.52    0.58     3758.88     454.76
-60.28    5.18     3885.28     601.48
-62.68    0.28     4158.88     614.96
-61.64    -2.02     4127.84     626.2
-59.92    -3.62     3854.4     513.32
-61.88    1.34     4171.36     514.28
-59.16    -2.9     3880.16     571.0
-60.2    3.26     3887.84     502.12
